battery_id,car_model,battery_type,charging_speed,climate,depth_of_discharge,cycle_index,calendar_age_months,mileage_km,soh_percentage,capacity_Ah,voltage_V,temperature_C,internal_resistance_ohm,energy_throughput_kwh,total_lifespan_cycles,remaining_useful_cycles,remaining_useful_life_km,remaining_useful_life_months,eol_reached
BAT-TEST-L-00133,BYD Blade EV,NCA,Slow (AC),Temperate,Moderate (10-90%),333,13.7,115158.5,93.92,75.82,340.36,41.3,0.059299,23456.92,5478,5145,1543500,205.8,0
BAT-TEST-L-00134,Tesla Model S,NMC,Slow (AC),Hot,Moderate (10-90%),4309,186.4,1600987.0,11.98,7.94,335.72,32.9,0.188561,38719.49,4896,587,176100,23.5,1
BAT-TEST-L-00135,Tesla Model S,NMC,Fast (DC),Cold,Deep (0-100%),2004,74.4,539299.3,56.59,46.75,351.61,20.5,0.118746,85050.02,4616,2612,783600,104.5,1
BAT-TEST-L-00136,Tesla Model S,LFP,Fast (DC),Hot,Deep (0-100%),1811,100.7,683078.4,57.68,46.5,357.43,43.7,0.116407,78340.02,4279,2468,740400,98.7,1
BAT-TEST-L-00137,Tesla Model S,NCA,Slow (AC),Cold,Shallow (20-80%),4926,178.3,1932176.7,16.35,12.76,337.15,53.2,0.174272,60420.4,5889,963,288900,38.5,1
BAT-TEST-L-00138,Tesla Model S,NCA,Ultra-Fast (HPC),Temperate,Shallow (20-80%),605,31.0,231124.4,85.84,70.29,352.69,41.7,0.063952,38951.28,4274,3669,1100700,146.8,0
BAT-TEST-L-00139,Model Y Performance,NCA,Slow (AC),Cold,Moderate (10-90%),4198,152.7,1164340.9,19.4,14.7,335.48,18.6,0.162733,61090.18,5209,1011,303300,40.4,1
BAT-TEST-L-00140,Model Y Performance,LFP,Fast (DC),Hot,Deep (0-100%),1659,65.5,485198.8,63.19,50.4,354.92,15.0,0.101067,78625.08,4507,2848,854400,113.9,1
BAT-TEST-L-00141,Model Y Performance,NMC,Slow (AC),Hot,Deep (0-100%),3497,129.9,1146355.6,18.57,16.01,354.92,19.0,0.165312,48710.28,4295,798,239400,31.9,1
BAT-TEST-L-00142,Tesla Model S,LFP,Fast (DC),Temperate,Shallow (20-80%),1660,62.7,650148.0,70.42,54.36,333.86,22.4,0.089327,87676.0,5612,3952,1185600,158.1,1
BAT-TEST-L-00143,Chevy Bolt EV,NMC,Slow (AC),Cold,Deep (0-100%),659,31.4,178656.0,84.91,67.42,342.05,15.5,0.071073,41968.25,4368,3709,1112700,148.4,0
BAT-TEST-L-00144,BYD Blade EV,NCA,Fast (DC),Temperate,Deep (0-100%),1575,68.0,403818.5,69.1,56.52,353.15,43.0,0.092069,81623.96,5097,3522,1056600,140.9,1
BAT-TEST-L-00145,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),3233,95.2,869333.5,32.62,24.67,352.59,24.8,0.152468,79106.69,4798,1565,469500,62.6,1
BAT-TEST-L-00146,Chevy Bolt EV,NMC,Fast (DC),Temperate,Moderate (10-90%),657,33.5,192186.5,87.35,71.15,335.89,24.3,0.065504,43040.2,5192,4535,1360500,181.4,0
BAT-TEST-L-00147,Model 3 Long Range,NCA,Slow (AC),Cold,Moderate (10-90%),1975,60.0,648045.0,59.27,46.56,345.78,14.1,0.110839,87790.07,4849,2874,862200,115.0,1
BAT-TEST-L-00148,Model Y Performance,LFP,Fast (DC),Temperate,Shallow (20-80%),3246,157.3,1269574.0,40.57,30.67,335.59,26.7,0.135847,98775.91,5462,2216,664800,88.6,1
BAT-TEST-L-00149,Model 3 Long Range,LFP,Slow (AC),Cold,Shallow (20-80%),1010,58.9,341309.8,82.47,65.98,333.25,34.5,0.068181,62473.99,5763,4753,1425900,190.1,0
BAT-TEST-L-00150,BYD Blade EV,NCA,Fast (DC),Cold,Moderate (10-90%),3217,137.0,830991.2,30.93,23.91,346.67,26.4,0.151279,74614.86,4657,1440,432000,57.6,1
BAT-TEST-L-00151,Tesla Model S,NCA,Slow (AC),Cold,Moderate (10-90%),1314,49.0,492209.8,76.34,62.57,334.63,28.9,0.085348,75230.85,5553,4239,1271700,169.6,1
BAT-TEST-L-00152,Chevy Bolt EV,NCA,Fast (DC),Cold,Moderate (10-90%),4770,246.1,1773639.8,13.87,10.84,336.64,35.9,0.186139,49613.92,5538,768,230400,30.7,1
BAT-TEST-L-00153,Model Y Performance,LFP,Slow (AC),Temperate,Shallow (20-80%),860,43.1,286891.1,85.23,69.92,338.73,22.8,0.072021,54972.38,5822,4962,1488600,198.5,0
BAT-TEST-L-00154,Tesla Model S,NMC,Fast (DC),Cold,Shallow (20-80%),3372,102.4,1115816.6,33.5,27.88,339.79,20.6,0.152793,84710.89,5070,1698,509400,67.9,1
BAT-TEST-L-00155,Model Y Performance,LFP,Slow (AC),Cold,Deep (0-100%),2303,132.5,884001.8,59.38,46.49,340.06,29.7,0.117415,102561.64,5669,3366,1009800,134.6,1
BAT-TEST-L-00156,Model 3 Long Range,LFP,Fast (DC),Cold,Moderate (10-90%),572,16.4,216761.0,87.41,70.1,359.87,31.7,0.061935,37497.3,4542,3970,1191000,158.8,0
BAT-TEST-L-00157,Tesla Model S,NMC,Fast (DC),Hot,Shallow (20-80%),293,12.3,74858.3,94.37,74.91,349.48,26.8,0.050083,20737.86,5204,4911,1473300,196.4,0
BAT-TEST-L-00158,Chevy Bolt EV,NCA,Slow (AC),Temperate,Shallow (20-80%),4847,146.9,1510296.5,15.29,10.77,348.69,36.9,0.177306,55579.49,5722,875,262500,35.0,1
BAT-TEST-L-00159,Model 3 Long Range,NMC,Ultra-Fast (HPC),Cold,Shallow (20-80%),634,38.2,195089.6,88.92,72.21,355.26,37.6,0.065343,42281.9,5722,5088,1526400,203.5,0
BAT-TEST-L-00160,Model 3 Long Range,NCA,Fast (DC),Temperate,Moderate (10-90%),2016,62.1,541422.3,53.96,42.8,355.42,33.0,0.121731,81585.48,4379,2363,708900,94.5,1
BAT-TEST-L-00161,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Cold,Deep (0-100%),461,27.1,134101.9,90.36,72.83,345.67,38.4,0.072145,31241.1,4781,4320,1296000,172.8,0
BAT-TEST-L-00162,Model Y Performance,NMC,Ultra-Fast (HPC),Cold,Deep (0-100%),2450,131.7,875908.4,56.49,45.51,335.61,18.5,0.107383,103798.8,5631,3181,954300,127.2,1
BAT-TEST-L-00163,Model 3 Long Range,LFP,Slow (AC),Cold,Deep (0-100%),3771,186.5,1403338.7,32.45,26.9,333.46,42.6,0.154083,91787.29,5583,1812,543600,72.5,1
BAT-TEST-L-00164,Chevy Bolt EV,NMC,Ultra-Fast (HPC),Temperate,Moderate (10-90%),2074,102.9,691718.1,65.01,52.69,334.96,20.1,0.103542,101127.95,5928,3854,1156200,154.2,1
BAT-TEST-L-00165,Tesla Model S,NCA,Ultra-Fast (HPC),Temperate,Shallow (20-80%),2703,87.6,812438.7,49.35,39.08,331.24,44.8,0.124356,100052.41,5337,2634,790200,105.4,1
BAT-TEST-L-00166,Chevy Bolt EV,NCA,Slow (AC),Hot,Deep (0-100%),2044,93.7,683866.0,63.64,52.0,338.39,14.9,0.112327,97553.39,5621,3577,1073100,143.1,1
BAT-TEST-L-00167,Model 3 Long Range,NCA,Slow (AC),Hot,Deep (0-100%),2526,115.5,954402.7,53.46,43.62,359.89,17.7,0.127668,101270.66,5427,2901,870300,116.0,1
BAT-TEST-L-00168,BYD Blade EV,NMC,Slow (AC),Hot,Deep (0-100%),3026,121.0,763641.0,28.9,21.65,330.01,42.4,0.150785,65593.94,4256,1230,369000,49.2,1
BAT-TEST-L-00169,Tesla Model S,NMC,Slow (AC),Cold,Moderate (10-90%),1219,39.1,384170.4,72.43,58.59,352.37,34.5,0.089853,66221.05,4422,3203,960900,128.1,1
BAT-TEST-L-00170,Model Y Performance,NMC,Ultra-Fast (HPC),Hot,Deep (0-100%),1168,67.3,408748.0,77.97,62.43,354.81,18.6,0.08317,68302.79,5302,4134,1240200,165.4,1
BAT-TEST-L-00171,Model Y Performance,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),884,34.2,313401.5,84.51,66.2,343.51,42.4,0.071682,56032.01,5708,4824,1447200,193.0,0
BAT-TEST-L-00172,Model Y Performance,LFP,Slow (AC),Cold,Deep (0-100%),2852,88.3,870160.1,35.72,28.84,339.71,48.2,0.143865,76411.55,4437,1585,475500,63.4,1
BAT-TEST-L-00173,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),1583,70.1,497640.9,61.79,49.4,336.2,45.1,0.114183,73357.91,4143,2560,768000,102.4,1
BAT-TEST-L-00174,BYD Blade EV,LFP,Slow (AC),Temperate,Deep (0-100%),4171,120.2,1267464.5,17.23,16.29,333.56,38.0,0.176881,53884.39,5039,868,260400,34.7,1
BAT-TEST-L-00175,Model 3 Long Range,NMC,Fast (DC),Hot,Moderate (10-90%),3402,97.5,935372.4,37.13,32.78,349.85,41.9,0.138451,94737.49,5411,2009,602700,80.4,1
BAT-TEST-L-00176,Model Y Performance,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),1141,63.1,350291.4,79.32,62.91,333.39,41.5,0.077882,67875.89,5517,4376,1312800,175.0,1
BAT-TEST-L-00177,Chevy Bolt EV,NMC,Fast (DC),Hot,Shallow (20-80%),750,27.6,295052.2,84.15,67.72,355.62,39.5,0.069226,47336.93,4733,3983,1194900,159.3,0
BAT-TEST-L-00178,Model 3 Long Range,NMC,Ultra-Fast (HPC),Hot,Moderate (10-90%),614,17.6,158786.4,85.71,68.57,338.07,17.2,0.06855,39469.52,4297,3683,1104900,147.3,0
BAT-TEST-L-00179,BYD Blade EV,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),1549,53.1,388810.9,68.64,56.46,353.69,47.5,0.091024,79745.24,4940,3391,1017300,135.6,1
BAT-TEST-L-00180,BYD Blade EV,LFP,Ultra-Fast (HPC),Hot,Shallow (20-80%),507,19.6,152057.1,87.86,70.98,337.16,45.1,0.064067,33407.49,4175,3668,1100400,146.7,0
BAT-TEST-L-00181,Chevy Bolt EV,NCA,Slow (AC),Temperate,Moderate (10-90%),2763,84.3,998924.5,44.61,35.25,345.52,36.8,0.138497,92446.38,4988,2225,667500,89.0,1
BAT-TEST-L-00182,Model Y Performance,NCA,Ultra-Fast (HPC),Hot,Moderate (10-90%),3277,104.7,932787.5,23.82,19.6,338.68,44.5,0.160639,58548.21,4302,1025,307500,41.0,1
BAT-TEST-L-00183,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),4258,137.0,1160476.5,25.65,19.66,336.18,27.0,0.163742,81906.07,5727,1469,440700,58.8,1
BAT-TEST-L-00184,BYD Blade EV,NMC,Ultra-Fast (HPC),Cold,Shallow (20-80%),4002,149.5,1244184.6,29.02,22.25,344.57,21.6,0.15649,87105.19,5638,1636,490800,65.4,1
BAT-TEST-L-00185,Chevy Bolt EV,NMC,Fast (DC),Hot,Moderate (10-90%),4741,271.9,1563459.6,10.1,6.55,330.68,26.9,0.184485,35916.76,5274,533,159900,21.3,1
BAT-TEST-L-00186,Model 3 Long Range,NCA,Fast (DC),Cold,Shallow (20-80%),3834,158.7,1379614.9,29.28,23.98,354.09,51.8,0.145069,84184.41,5421,1587,476100,63.5,1
BAT-TEST-L-00187,BYD Blade EV,NMC,Ultra-Fast (HPC),Cold,Shallow (20-80%),553,30.7,141156.4,89.13,72.55,354.04,36.5,0.060718,36968.02,5089,4536,1360800,181.4,0
BAT-TEST-L-00188,BYD Blade EV,NMC,Fast (DC),Cold,Moderate (10-90%),1449,52.5,403212.5,72.77,57.19,335.21,35.2,0.093557,79087.23,5322,3873,1161900,154.9,1
BAT-TEST-L-00189,Model Y Performance,NMC,Slow (AC),Hot,Deep (0-100%),532,18.2,206064.0,87.99,69.85,344.98,41.7,0.067968,35106.24,4428,3896,1168800,155.8,0
BAT-TEST-L-00190,Model 3 Long Range,NMC,Fast (DC),Cold,Deep (0-100%),1570,61.6,416371.7,61.3,48.03,337.88,47.7,0.116829,72177.6,4057,2487,746100,99.5,1
BAT-TEST-L-00191,Model 3 Long Range,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),2496,82.4,702792.6,48.63,38.91,332.4,27.0,0.128681,91027.24,4858,2362,708600,94.5,1
BAT-TEST-L-00192,BYD Blade EV,LFP,Ultra-Fast (HPC),Cold,Moderate (10-90%),2765,97.4,885253.5,36.65,27.82,355.07,16.5,0.143711,75994.03,4364,1599,479700,64.0,1
BAT-TEST-L-00193,Model 3 Long Range,NMC,Ultra-Fast (HPC),Temperate,Deep (0-100%),2715,165.6,1051423.9,42.38,34.67,336.13,21.3,0.143279,86303.32,4712,1997,599100,79.9,1
BAT-TEST-L-00194,Tesla Model S,LFP,Slow (AC),Temperate,Moderate (10-90%),1808,81.3,682555.2,64.64,53.38,359.41,37.2,0.106005,87650.51,5113,3305,991500,132.2,1
BAT-TEST-L-00195,BYD Blade EV,NCA,Fast (DC),Temperate,Deep (0-100%),954,32.3,278518.1,78.56,62.01,331.46,18.8,0.090725,56206.29,4449,3495,1048500,139.8,1
BAT-TEST-L-00196,BYD Blade EV,NMC,Fast (DC),Cold,Deep (0-100%),4133,198.7,1547843.4,21.09,18.28,347.86,37.1,0.166903,65388.78,5238,1105,331500,44.2,1
BAT-TEST-L-00197,BYD Blade EV,LFP,Fast (DC),Temperate,Shallow (20-80%),1554,87.4,493996.5,72.1,58.76,350.12,44.2,0.092645,84030.26,5570,4016,1204800,160.6,1
BAT-TEST-L-00198,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Cold,Moderate (10-90%),4923,159.0,1833318.3,10.46,10.25,337.24,48.5,0.19442,38629.2,5498,575,172500,23.0,1
BAT-TEST-L-00199,BYD Blade EV,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),1588,70.7,561178.9,65.31,51.54,331.37,21.4,0.106464,77779.7,4577,2989,896700,119.6,1
BAT-TEST-L-00200,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Cold,Moderate (10-90%),2912,97.8,1003962.4,48.51,40.0,349.79,18.3,0.123846,105943.94,5655,2743,822900,109.7,1
BAT-TEST-L-00201,Model Y Performance,NCA,Fast (DC),Temperate,Deep (0-100%),3799,200.9,1066177.9,27.05,20.04,359.38,37.5,0.164911,77086.01,5208,1409,422700,56.4,1
BAT-TEST-L-00202,BYD Blade EV,NMC,Slow (AC),Cold,Moderate (10-90%),1954,111.1,556085.7,63.65,50.0,357.83,27.4,0.110791,93273.16,5375,3421,1026300,136.8,1
BAT-TEST-L-00203,Model Y Performance,NCA,Slow (AC),Cold,Shallow (20-80%),4065,116.5,1235275.9,11.51,9.65,350.07,36.8,0.177269,35097.99,4594,529,158700,21.2,1
BAT-TEST-L-00204,BYD Blade EV,LFP,Fast (DC),Temperate,Moderate (10-90%),919,61.2,266440.0,81.28,67.15,347.65,12.5,0.088892,56020.04,4908,3989,1196700,159.6,0
BAT-TEST-L-00205,Chevy Bolt EV,LFP,Fast (DC),Hot,Shallow (20-80%),2419,130.3,728145.0,54.67,43.48,333.94,16.1,0.115179,99187.61,5337,2918,875400,116.7,1
BAT-TEST-L-00206,Model 3 Long Range,LFP,Fast (DC),Hot,Shallow (20-80%),3375,165.5,1197272.3,41.53,33.2,351.5,20.6,0.143098,105122.11,5772,2397,719100,95.9,1
BAT-TEST-L-00207,Chevy Bolt EV,NMC,Fast (DC),Temperate,Deep (0-100%),2950,152.3,876379.3,46.19,38.09,334.8,21.7,0.129468,102192.52,5482,2532,759600,101.3,1
BAT-TEST-L-00208,Model 3 Long Range,NCA,Slow (AC),Temperate,Shallow (20-80%),3668,159.4,1072289.2,32.53,26.56,336.12,20.6,0.148823,89498.57,5437,1769,530700,70.8,1
BAT-TEST-L-00209,BYD Blade EV,NMC,Slow (AC),Cold,Deep (0-100%),2673,119.6,769369.3,47.94,38.47,338.07,31.9,0.128131,96117.03,5135,2462,738600,98.5,1
BAT-TEST-L-00210,Model 3 Long Range,NCA,Slow (AC),Hot,Moderate (10-90%),368,12.2,130621.2,93.53,74.65,335.74,11.8,0.063244,25813.04,5684,5316,1594800,212.6,0
BAT-TEST-L-00211,Chevy Bolt EV,NMC,Fast (DC),Temperate,Deep (0-100%),1346,78.8,399042.2,73.92,60.18,338.11,12.6,0.092352,74626.89,5162,3816,1144800,152.6,1
BAT-TEST-L-00212,Model 3 Long Range,LFP,Slow (AC),Hot,Shallow (20-80%),1842,76.1,551050.6,54.28,43.67,345.06,47.4,0.122177,74986.06,4029,2187,656100,87.5,1
BAT-TEST-L-00213,BYD Blade EV,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),2744,121.1,1050090.8,49.3,38.18,343.53,22.3,0.125681,101464.58,5412,2668,800400,106.7,1
BAT-TEST-L-00214,Model 3 Long Range,LFP,Slow (AC),Cold,Deep (0-100%),3554,171.6,1277541.4,15.73,12.73,343.81,26.2,0.175775,41938.5,4218,664,199200,26.6,1
BAT-TEST-L-00215,Chevy Bolt EV,NMC,Fast (DC),Cold,Moderate (10-90%),1487,74.2,432513.7,62.94,51.82,355.92,25.1,0.111461,70195.38,4013,2526,757800,101.0,1
BAT-TEST-L-00216,Model 3 Long Range,LFP,Slow (AC),Cold,Moderate (10-90%),1471,93.9,386685.8,71.17,56.56,348.22,45.4,0.086091,78515.71,5102,3631,1089300,145.2,1
BAT-TEST-L-00217,Model 3 Long Range,NCA,Slow (AC),Temperate,Deep (0-100%),2805,100.9,1081420.7,48.31,38.19,339.32,17.1,0.135373,101637.54,5427,2622,786600,104.9,1
BAT-TEST-L-00218,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Temperate,Deep (0-100%),1325,42.9,355344.2,68.21,53.64,359.14,25.3,0.094427,67779.79,4167,2842,852600,113.7,1
BAT-TEST-L-00219,Model 3 Long Range,NMC,Slow (AC),Cold,Shallow (20-80%),1225,67.2,371920.3,72.27,58.12,349.08,45.7,0.097113,66396.75,4417,3192,957600,127.7,1
BAT-TEST-L-00220,Model 3 Long Range,LFP,Slow (AC),Temperate,Deep (0-100%),3231,159.5,921854.1,22.73,19.11,337.58,49.2,0.168869,55088.73,4182,951,285300,38.0,1
BAT-TEST-L-00221,Model 3 Long Range,LFP,Fast (DC),Temperate,Moderate (10-90%),2161,79.5,556564.8,61.76,49.34,350.68,38.7,0.108709,100105.01,5652,3491,1047300,139.6,1
BAT-TEST-L-00222,Tesla Model S,NCA,Slow (AC),Cold,Moderate (10-90%),755,34.0,289272.5,83.33,64.97,344.34,13.9,0.078609,47183.11,4528,3773,1131900,150.9,0
BAT-TEST-L-00223,Tesla Model S,NCA,Fast (DC),Cold,Shallow (20-80%),4054,141.8,1175493.1,10.99,8.06,340.67,44.1,0.181592,33408.27,4554,500,150000,20.0,1
BAT-TEST-L-00224,Tesla Model S,LFP,Slow (AC),Hot,Deep (0-100%),894,25.7,270753.5,77.99,63.4,335.59,41.7,0.071226,52294.13,4062,3168,950400,126.7,1
BAT-TEST-L-00225,Tesla Model S,NCA,Slow (AC),Cold,Moderate (10-90%),496,14.3,132466.7,91.05,72.3,345.92,15.5,0.069961,33869.36,5540,5044,1513200,201.8,0
BAT-TEST-L-00226,Model Y Performance,NCA,Fast (DC),Cold,Deep (0-100%),3584,108.6,1074642.1,18.94,15.4,334.77,52.5,0.171702,50911.58,4421,837,251100,33.5,1
BAT-TEST-L-00227,Chevy Bolt EV,LFP,Slow (AC),Hot,Shallow (20-80%),2426,95.3,963096.0,48.05,36.46,342.91,24.2,0.133692,87427.22,4670,2244,673200,89.8,1
BAT-TEST-L-00228,Tesla Model S,LFP,Slow (AC),Hot,Shallow (20-80%),2324,88.9,763379.0,47.21,38.39,356.22,23.1,0.130616,82288.35,4402,2078,623400,83.1,1
BAT-TEST-L-00229,Tesla Model S,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),2204,133.4,824691.0,62.76,50.22,342.14,17.4,0.106072,103740.89,5918,3714,1114200,148.6,1
BAT-TEST-L-00230,Model Y Performance,LFP,Fast (DC),Temperate,Deep (0-100%),3297,94.9,1149988.9,41.38,34.97,336.24,34.4,0.142442,102321.47,5624,2327,698100,93.1,1
BAT-TEST-L-00231,Tesla Model S,LFP,Slow (AC),Cold,Shallow (20-80%),3205,177.0,1068130.9,43.6,35.72,331.8,48.8,0.134129,104810.05,5683,2478,743400,99.1,1
BAT-TEST-L-00232,Model 3 Long Range,NCA,Ultra-Fast (HPC),Cold,Shallow (20-80%),3804,128.8,1150431.6,36.23,28.92,342.68,23.6,0.134138,103360.1,5965,2161,648300,86.4,1
BAT-TEST-L-00233,Model 3 Long Range,NMC,Slow (AC),Temperate,Moderate (10-90%),2214,72.9,753868.9,60.33,48.84,349.1,45.1,0.113543,100172.97,5581,3367,1010100,134.7,1
BAT-TEST-L-00234,Chevy Bolt EV,LFP,Slow (AC),Cold,Deep (0-100%),3020,184.3,1150439.7,25.71,21.1,356.35,35.4,0.166911,58227.59,4065,1045,313500,41.8,1
BAT-TEST-L-00235,BYD Blade EV,LFP,Fast (DC),Cold,Moderate (10-90%),434,14.3,115828.4,92.23,72.76,336.06,38.0,0.066305,30021.78,5588,5154,1546200,206.2,0
BAT-TEST-L-00236,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),873,54.5,276077.0,84.76,68.03,340.21,14.3,0.071558,55495.18,5728,4855,1456500,194.2,0
BAT-TEST-L-00237,Chevy Bolt EV,LFP,Slow (AC),Temperate,Moderate (10-90%),3590,124.3,1264635.4,20.16,15.74,337.36,22.0,0.162788,54278.64,4496,906,271800,36.2,1
BAT-TEST-L-00238,Chevy Bolt EV,NCA,Fast (DC),Hot,Deep (0-100%),1741,89.5,675973.1,68.66,56.82,340.85,26.3,0.096062,89649.45,5555,3814,1144200,152.6,1
BAT-TEST-L-00239,BYD Blade EV,NCA,Fast (DC),Temperate,Shallow (20-80%),544,23.0,144508.8,86.84,68.59,357.34,22.7,0.075479,35430.85,4134,3590,1077000,143.6,0
BAT-TEST-L-00240,Chevy Bolt EV,LFP,Fast (DC),Cold,Moderate (10-90%),2169,108.5,665046.7,61.35,49.31,350.44,48.1,0.112811,99802.69,5612,3443,1032900,137.7,1
BAT-TEST-L-00241,Chevy Bolt EV,NCA,Fast (DC),Temperate,Moderate (10-90%),2146,111.2,629564.8,51.77,42.46,339.4,39.3,0.117994,83323.27,4449,2303,690900,92.1,1
BAT-TEST-L-00242,Model Y Performance,NMC,Ultra-Fast (HPC),Temperate,Deep (0-100%),1156,35.3,390260.7,77.42,60.24,343.28,12.6,0.082854,67121.36,5119,3963,1188900,158.5,1
BAT-TEST-L-00243,Chevy Bolt EV,NMC,Slow (AC),Cold,Deep (0-100%),4432,206.4,1383527.7,25.05,20.16,337.31,23.1,0.151708,83256.59,5913,1481,444300,59.2,1
BAT-TEST-L-00244,Tesla Model S,LFP,Ultra-Fast (HPC),Temperate,Shallow (20-80%),3106,198.1,795598.4,39.07,31.3,340.35,33.2,0.147137,91019.42,5098,1992,597600,79.7,1
BAT-TEST-L-00245,Model Y Performance,LFP,Slow (AC),Temperate,Shallow (20-80%),3200,105.8,1056410.0,31.72,24.42,343.67,17.2,0.149087,76128.42,4687,1487,446100,59.5,1
BAT-TEST-L-00246,Tesla Model S,NMC,Ultra-Fast (HPC),Cold,Deep (0-100%),3268,129.5,821431.1,29.78,25.22,339.17,36.3,0.151796,72985.07,4654,1386,415800,55.4,1
BAT-TEST-L-00247,Model Y Performance,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),1034,49.3,304034.9,74.69,57.22,348.49,40.0,0.083644,57925.92,4086,3052,915600,122.1,1
BAT-TEST-L-00248,Tesla Model S,LFP,Fast (DC),Temperate,Shallow (20-80%),427,15.9,145031.7,90.19,72.56,332.84,32.8,0.065659,28884.4,4354,3927,1178100,157.1,0
BAT-TEST-L-00249,Model Y Performance,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),2571,87.5,833295.6,50.61,41.34,353.14,48.2,0.121102,97597.84,5206,2635,790500,105.4,1
BAT-TEST-L-00250,Model 3 Long Range,LFP,Slow (AC),Temperate,Shallow (20-80%),4573,143.9,1379502.7,12.62,9.11,343.23,49.6,0.179445,43289.32,5234,661,198300,26.4,1
BAT-TEST-L-00251,Chevy Bolt EV,LFP,Fast (DC),Cold,Shallow (20-80%),1964,84.1,636515.4,60.33,47.33,343.47,47.8,0.107838,88866.32,4951,2987,896100,119.5,1
BAT-TEST-L-00252,Model 3 Long Range,NCA,Slow (AC),Hot,Moderate (10-90%),3320,212.1,1085105.4,38.63,30.59,346.23,17.5,0.145132,96178.05,5409,2089,626700,83.6,1
BAT-TEST-L-00253,Model Y Performance,NCA,Fast (DC),Hot,Shallow (20-80%),1958,114.1,575978.6,52.85,43.26,342.61,46.3,0.119759,77613.16,4153,2195,658500,87.8,1
BAT-TEST-L-00254,Chevy Bolt EV,NMC,Slow (AC),Cold,Shallow (20-80%),5073,230.8,2023074.5,12.02,10.29,330.22,30.4,0.177186,45727.05,5766,693,207900,27.7,1
BAT-TEST-L-00255,Model 3 Long Range,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),3751,127.2,1416846.6,36.49,29.56,334.03,19.8,0.140988,102652.94,5906,2155,646500,86.2,1
BAT-TEST-L-00256,Model 3 Long Range,NCA,Slow (AC),Cold,Moderate (10-90%),1011,39.6,400870.7,82.89,66.98,347.44,41.1,0.080599,62853.09,5910,4899,1469700,196.0,0
BAT-TEST-L-00257,BYD Blade EV,NMC,Fast (DC),Hot,Moderate (10-90%),2608,146.6,671457.2,44.51,36.14,350.64,19.6,0.132229,87054.38,4700,2092,627600,83.7,1
BAT-TEST-L-00258,Tesla Model S,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),2352,119.9,834233.9,58.95,48.44,354.84,42.6,0.112987,103988.8,5730,3378,1013400,135.1,1
BAT-TEST-L-00259,BYD Blade EV,LFP,Slow (AC),Temperate,Shallow (20-80%),1282,37.0,472180.6,68.75,55.17,340.1,37.3,0.094007,66101.54,4102,2820,846000,112.8,1
BAT-TEST-L-00260,Model Y Performance,NCA,Slow (AC),Cold,Deep (0-100%),786,40.2,308518.7,83.43,66.02,353.31,17.3,0.074273,49180.4,4743,3957,1187100,158.3,0
BAT-TEST-L-00261,BYD Blade EV,NMC,Ultra-Fast (HPC),Temperate,Moderate (10-90%),847,26.2,329841.5,80.85,65.25,346.35,25.8,0.088579,51359.1,4423,3576,1072800,143.0,0
BAT-TEST-L-00262,Model 3 Long Range,LFP,Slow (AC),Cold,Shallow (20-80%),1217,55.3,313570.4,75.28,60.91,332.34,28.4,0.08121,68713.62,4924,3707,1112100,148.3,1
BAT-TEST-L-00263,Model 3 Long Range,NMC,Fast (DC),Cold,Deep (0-100%),3353,193.3,1021273.5,34.37,27.4,342.36,25.7,0.146181,86424.35,5109,1756,526800,70.2,1
BAT-TEST-L-00264,Model 3 Long Range,NMC,Fast (DC),Temperate,Moderate (10-90%),3129,100.6,811956.5,36.0,30.71,347.02,24.6,0.148461,84471.45,4889,1760,528000,70.4,1
BAT-TEST-L-00265,Tesla Model S,LFP,Fast (DC),Temperate,Deep (0-100%),942,31.5,237127.3,80.2,63.86,341.78,39.8,0.072279,56662.6,4758,3816,1144800,152.6,0
BAT-TEST-L-00266,Chevy Bolt EV,NCA,Fast (DC),Hot,Moderate (10-90%),1749,66.7,449099.2,58.51,46.59,340.08,39.2,0.10339,76754.53,4216,2467,740100,98.7,1
BAT-TEST-L-00267,Model Y Performance,NCA,Fast (DC),Temperate,Moderate (10-90%),3165,122.7,1202264.6,31.09,22.85,337.68,44.3,0.157124,73802.44,4593,1428,428400,57.1,1
